time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
0.750066,0.000000,-0.000004,0.000000,-0.025641,-0.000191,-0.014652
0.760102,0.000000,0.008070,0.000000,-0.005128,-0.000191,0.053724
0.770816,0.000000,0.008070,0.000000,0.001709,-0.000191,0.043956
0.780000,0.000000,-0.004521,0.000000,0.015385,-0.000191,0.024420
0.790863,0.000000,-0.009348,0.000000,0.025641,-0.000191,0.014652
0.800433,0.000000,-0.009348,0.000000,-0.005128,-0.000191,0.034188
0.810484,0.000000,-0.013346,0.000000,-0.025641,-0.000191,-0.004884
0.820000,0.000000,0.012103,0.000000,-0.011966,-0.000191,-0.092796
0.830000,0.000000,0.012103,0.000000,-0.008547,-0.000191,0.004884
0.840429,0.000000,0.011308,0.000000,-0.008547,-0.000191,-0.053724
0.851988,0.000000,-0.006954,0.000000,-0.015385,-0.000191,-0.043956
0.860580,0.000000,-0.006954,0.000000,-0.011966,-0.000191,-0.083028
0.870344,0.000000,-0.010407,0.000000,-0.022222,-0.000191,0.043956
0.880125,0.000000,0.000707,0.000000,0.011966,-0.000191,0.073260
0.890138,0.000000,0.000707,0.000000,-0.008547,-0.000191,0.034188
0.900157,0.000000,0.015394,0.000000,-0.001709,-0.000191,-0.053724
0.910285,0.000000,0.015394,0.000000,-0.025641,-0.000191,-0.073260
0.920222,0.000000,-0.004084,0.000000,0.011966,-0.000191,0.102564
0.930408,0.000000,-0.009198,0.000000,-0.015385,-0.000191,-0.034188
0.940098,0.000000,-0.009198,0.000000,-0.018803,-0.000191,0.034188
0.950095,0.000000,-0.014480,0.000000,-0.015385,-0.000191,0.014652
0.960000,0.000000,0.007440,0.000000,-0.005128,-0.000191,-0.043956
0.970265,0.000000,0.007440,0.000000,0.001709,-0.000191,0.024420
0.980000,0.000000,0.007383,0.000000,0.035897,-0.000191,-0.024420
0.990973,0.000000,-0.000089,0.000000,0.005128,-0.000191,-0.083028
1.000149,0.000000,-0.000089,0.000000,0.001709,-0.000191,0.004884
1.010071,0.000000,-0.016248,0.000000,0.018803,-0.000191,-0.141636
1.020073,0.000000,-0.002708,0.000000,-0.011966,-0.000191,-0.014652
1.030000,0.000000,-0.002708,0.000000,0.011966,-0.000191,0.043956
1.040080,0.000000,0.024396,0.000000,-0.008547,-0.000191,-0.004884
1.050932,0.000000,0.024396,0.000000,-0.001709,-0.000191,0.014652
1.060000,0.000000,-0.000644,0.000000,-0.025641,-0.000191,-0.063492
1.070007,0.000000,-0.005276,0.000000,0.015385,-0.000191,-0.014652
1.080070,0.000000,-0.005276,0.000000,0.005128,-0.000191,0.063492
1.091911,0.000000,-0.018484,0.000000,-0.008547,-0.000191,-0.092796
