time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
104.630356,2.000000,1.733039,1.726996,0.273004,0.054601,0.009127,0.034188,0.122095,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.641690,2.000000,1.728852,1.727553,0.272447,0.054489,0.009105,0.112332,0.122198,0.008965,0.466667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.650553,2.000000,1.728852,1.727943,0.272057,0.054411,0.009089,0.043956,0.122279,0.008965,0.442735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.660000,2.000000,1.788233,1.746030,0.253970,0.050794,0.008366,0.053724,0.122358,0.008965,0.476923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.670051,2.000000,1.772733,1.754041,0.245959,0.049192,0.008045,0.034188,0.122439,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.680279,2.000000,1.772733,1.759648,0.240352,0.048070,0.007821,-0.053724,0.122519,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.690409,2.000000,1.752981,1.757648,0.242352,0.048470,0.007901,-0.034188,0.122599,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.700026,2.000000,1.742239,1.753025,0.246975,0.049395,0.008086,-0.034188,0.122677,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.710373,2.000000,1.742239,1.749789,0.250211,0.050042,0.008215,0.112332,0.122762,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.720411,2.000000,1.731917,1.744428,0.255572,0.051114,0.008430,0.131868,0.122846,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.731535,2.000000,1.813069,1.765020,0.234980,0.046996,0.007606,0.014652,0.122931,0.008965,0.459829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.740998,2.000000,1.813069,1.779435,0.220565,0.044113,0.007030,0.004884,0.122997,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.750910,2.000000,1.759236,1.773375,0.226625,0.045325,0.007272,0.073260,0.123069,0.008965,0.459829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.760106,2.000000,1.759236,1.769134,0.230866,0.046173,0.007442,-0.102564,0.123138,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.770285,2.000000,1.763779,1.767527,0.232473,0.046495,0.007506,-0.034188,0.123214,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.780299,2.000000,1.748411,1.761792,0.238208,0.047642,0.007735,0.112332,0.123292,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.790757,2.000000,1.748411,1.757778,0.242222,0.048444,0.007896,0.122100,0.123374,0.008965,0.517949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.800145,2.000000,1.807175,1.772597,0.227403,0.045481,0.007303,-0.063492,0.123443,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.811834,2.000000,1.796189,1.779675,0.220325,0.044065,0.007020,-0.034188,0.123525,0.008965,0.473504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.821438,2.000000,1.796189,1.784629,0.215371,0.043074,0.006822,0.024420,0.123590,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.832200,2.000000,1.760508,1.777393,0.222607,0.044521,0.007111,-0.034188,0.123667,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.841583,2.000000,1.760508,1.772327,0.227673,0.045535,0.007314,-0.063492,0.123736,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.850092,2.000000,1.758973,1.768321,0.231679,0.046336,0.007474,-0.112332,0.123799,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.860125,2.000000,1.739196,1.759584,0.240416,0.048083,0.007824,-0.004884,0.123878,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.870197,2.000000,1.739196,1.753467,0.246533,0.049307,0.008068,0.014652,0.123959,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.880334,2.000000,1.824148,1.774672,0.225328,0.045066,0.007220,0.034188,0.124032,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.893650,2.000000,1.812040,1.785882,0.214118,0.042824,0.006772,-0.083028,0.124122,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.900144,2.000000,1.812040,1.793730,0.206270,0.041254,0.006458,-0.024420,0.124164,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.910021,2.000000,1.799105,1.795342,0.204658,0.040932,0.006393,0.024420,0.124227,0.008965,0.463248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.921282,2.000000,1.800351,1.796845,0.203155,0.040631,0.006333,-0.004884,0.124299,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.931106,2.000000,1.800351,1.797897,0.202103,0.040421,0.006291,0.063492,0.124361,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.940400,2.000000,1.825094,1.806056,0.193944,0.038789,0.005965,-0.073260,0.124416,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.950716,2.000000,1.825094,1.811768,0.188232,0.037646,0.005736,-0.024420,0.124475,0.008965,0.470085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.960067,2.000000,1.850176,1.823290,0.176710,0.035342,0.005275,0.014652,0.124525,0.008965,0.517949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.970184,2.000000,1.801163,1.816652,0.183348,0.036670,0.005541,0.014652,0.124581,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.980365,2.000000,1.801163,1.812005,0.187995,0.037599,0.005727,-0.151404,0.124639,0.008965,0.476923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
104.990995,2.000000,1.800406,1.808526,0.191474,0.038295,0.005866,-0.053724,0.124701,0.008965,0.452991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.000000,2.000000,1.783005,1.800869,0.199131,0.039826,0.006172,-0.034188,0.124757,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.010166,2.000000,1.783005,1.795510,0.204490,0.040898,0.006387,0.004884,0.124822,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.021715,2.000000,1.867256,1.817034,0.182966,0.036593,0.005526,0.014652,0.124886,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.030000,2.000000,1.818812,1.817567,0.182433,0.036487,0.005504,0.043956,0.124931,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.041142,2.000000,1.818812,1.817941,0.182059,0.036412,0.005489,0.063492,0.124992,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.050092,2.000000,1.813703,1.816669,0.183331,0.036666,0.005540,0.034188,0.125042,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.060013,2.000000,1.805356,1.813275,0.186725,0.037345,0.005676,0.004884,0.125098,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.070083,2.000000,1.805356,1.810899,0.189101,0.037820,0.005771,-0.014652,0.125156,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.080146,2.000000,1.799580,1.807504,0.192496,0.038499,0.005907,-0.083028,0.125216,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.091747,2.000000,1.873936,1.827433,0.172567,0.034513,0.005110,-0.024420,0.125275,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.100467,2.000000,1.873936,1.841384,0.158616,0.031723,0.004552,0.083028,0.125315,0.008965,0.476923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.110539,2.000000,1.822802,1.835810,0.164190,0.032838,0.004775,-0.073260,0.125363,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.120531,2.000000,1.822802,1.831907,0.168093,0.033619,0.004931,-0.014652,0.125412,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.130333,2.000000,1.807499,1.824585,0.175415,0.035083,0.005224,0.043956,0.125463,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.140325,2.000000,1.789643,1.814102,0.185898,0.037180,0.005643,-0.063492,0.125520,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.150284,2.000000,1.789643,1.806764,0.193236,0.038647,0.005936,-0.014652,0.125579,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.160298,2.000000,1.851434,1.820165,0.179835,0.035967,0.005400,0.053724,0.125633,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.170356,2.000000,1.839505,1.825967,0.174033,0.034807,0.005168,-0.092796,0.125685,0.008965,0.473504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.180000,2.000000,1.839505,1.830028,0.169972,0.033994,0.005006,-0.053724,0.125733,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.190157,2.000000,1.809313,1.823814,0.176186,0.035237,0.005255,-0.004884,0.125787,0.008965,0.459829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.200945,2.000000,1.803313,1.817664,0.182336,0.036467,0.005501,-0.004884,0.125846,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.210351,2.000000,1.803313,1.813358,0.186642,0.037328,0.005673,0.014652,0.125899,0.008965,0.470085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.220301,2.000000,1.844137,1.822592,0.177408,0.035482,0.005303,-0.043956,0.125952,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.230270,2.000000,1.915591,1.850492,0.149508,0.029902,0.004187,-0.004884,0.125994,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.240046,2.000000,1.915591,1.870021,0.129979,0.025996,0.003406,0.004884,0.126027,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.250513,2.000000,1.868052,1.869431,0.130569,0.026114,0.003430,-0.034188,0.126063,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.260000,2.000000,1.868052,1.869017,0.130983,0.026197,0.003446,-0.053724,0.126096,0.008965,0.466667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.270000,2.000000,1.840211,1.860375,0.139625,0.027925,0.003792,-0.014652,0.126134,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.280026,2.000000,1.817212,1.847426,0.152574,0.030515,0.004310,0.004884,0.126177,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.290165,2.000000,1.817212,1.838362,0.161638,0.032328,0.004673,-0.024420,0.126224,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.300890,2.000000,1.865712,1.846567,0.153433,0.030687,0.004344,-0.004884,0.126271,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.310420,2.000000,1.871270,1.853978,0.146022,0.029204,0.004048,-0.004884,0.126309,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.320484,2.000000,1.871270,1.859166,0.140834,0.028167,0.003840,-0.024420,0.126348,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.330162,2.000000,1.835147,1.851960,0.148040,0.029608,0.004129,-0.053724,0.126388,0.008965,0.459829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.341068,2.000000,1.835147,1.846916,0.153084,0.030617,0.004330,0.014652,0.126435,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.350105,2.000000,1.831807,1.842383,0.157617,0.031523,0.004512,-0.063492,0.126476,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.360305,2.000000,1.820353,1.835774,0.164226,0.032845,0.004776,0.073260,0.126525,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.370016,2.000000,1.820353,1.831148,0.168852,0.033770,0.004961,0.053724,0.126573,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.380000,2.000000,1.890985,1.849099,0.150901,0.030180,0.004243,-0.073260,0.126615,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.391855,2.000000,1.856993,1.851467,0.148533,0.029707,0.004148,-0.053724,0.126664,0.008965,0.473504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.400408,2.000000,1.856993,1.853125,0.146875,0.029375,0.004082,0.034188,0.126699,0.008965,0.531624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.410157,2.000000,1.833570,1.847259,0.152741,0.030548,0.004317,-0.043956,0.126741,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.420200,2.000000,1.816358,1.837988,0.162012,0.032402,0.004688,0.131868,0.126788,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.430675,2.000000,1.816358,1.831499,0.168501,0.033700,0.004947,0.004884,0.126840,0.008965,0.463248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.440491,2.000000,1.833287,1.832036,0.167964,0.033593,0.004926,-0.043956,0.126889,0.008965,0.531624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.450293,2.000000,1.892331,1.850124,0.149876,0.029975,0.004202,-0.043956,0.126930,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.460002,2.000000,1.892331,1.862786,0.137214,0.027443,0.003696,-0.043956,0.126966,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.470279,2.000000,1.850615,1.859135,0.140865,0.028173,0.003842,-0.083028,0.127005,0.008965,0.459829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.480000,2.000000,1.850615,1.856579,0.143421,0.028684,0.003944,0.004884,0.127044,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.491593,2.000000,1.829712,1.848519,0.151481,0.030296,0.004266,-0.004884,0.127093,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.500958,2.000000,1.820168,1.840014,0.159986,0.031997,0.004607,0.112332,0.127136,0.008965,0.487179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.511435,2.000000,1.820168,1.834060,0.165940,0.033188,0.004845,-0.083028,0.127187,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.522749,2.000000,1.888838,1.850493,0.149507,0.029901,0.004187,-0.043956,0.127234,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.532595,2.000000,1.852128,1.850984,0.149016,0.029803,0.004168,-0.034188,0.127275,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.540767,2.000000,1.852128,1.851327,0.148673,0.029735,0.004154,-0.131868,0.127309,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.550674,2.000000,1.822394,1.842647,0.157353,0.031471,0.004501,-0.151404,0.127354,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.560317,2.000000,1.824309,1.837146,0.162854,0.032571,0.004721,-0.092796,0.127399,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.570364,2.000000,1.824309,1.833295,0.166705,0.033341,0.004875,-0.102564,0.127448,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.580000,2.000000,1.818668,1.828907,0.171093,0.034219,0.005051,-0.112332,0.127497,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.590000,2.000000,1.896873,1.849297,0.150703,0.030141,0.004235,-0.014652,0.127539,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.602006,2.000000,1.896873,1.863570,0.136430,0.027286,0.003664,0.151404,0.127583,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.611873,2.000000,1.858734,1.862119,0.137881,0.027576,0.003646,0.004884,0.127619,0.009346,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.620572,2.000000,1.858734,1.861103,0.138897,0.027779,0.003763,-0.004884,0.127652,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.630766,2.000000,1.857837,1.860123,0.139877,0.027975,0.003802,0.122100,0.127691,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.640119,2.000000,1.843879,1.855250,0.144750,0.028950,0.003997,-0.024420,0.127728,0.008965,0.524786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.650466,2.000000,1.843879,1.851839,0.148161,0.029632,0.004134,-0.014652,0.127771,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.660090,2.000000,1.917218,1.871453,0.128547,0.025709,0.003349,-0.014652,0.127803,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.670218,2.000000,1.899460,1.879855,0.120145,0.024029,0.003013,0.043956,0.127834,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.680350,2.000000,1.899460,1.885737,0.114263,0.022853,0.002778,0.004884,0.127862,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.690135,2.000000,1.865728,1.879734,0.120266,0.024053,0.003018,0.004884,0.127891,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.700427,2.000000,1.867490,1.876061,0.123939,0.024788,0.003165,-0.004884,0.127924,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.710084,2.000000,1.867490,1.873490,0.126510,0.025302,0.003267,-0.092796,0.127956,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.721368,2.000000,1.848171,1.865894,0.134106,0.026821,0.003571,-0.043956,0.127996,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.731264,2.000000,1.938535,1.887686,0.112314,0.022463,0.002700,-0.092796,0.128023,0.008965,0.524786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.740322,2.000000,1.938535,1.902941,0.097059,0.019412,0.002089,-0.004884,0.128041,0.008965,0.524786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.750133,2.000000,1.880349,1.896163,0.103837,0.020767,0.002361,-0.063492,0.128065,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.760539,2.000000,1.868900,1.887984,0.112016,0.022403,0.002688,0.014652,0.128093,0.008965,0.524786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.770080,2.000000,1.868900,1.882259,0.117741,0.023548,0.002917,-0.043956,0.128120,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.780570,2.000000,1.856952,1.874667,0.125333,0.025067,0.003220,-0.083028,0.128154,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.790729,2.000000,1.856952,1.869352,0.130648,0.026130,0.003433,0.073260,0.128189,0.008965,0.517949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.800322,2.000000,1.887010,1.874650,0.125350,0.025070,0.003221,-0.083028,0.128220,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.811024,2.000000,1.913640,1.886347,0.113653,0.022731,0.002753,0.053724,0.128249,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.820344,2.000000,1.913640,1.894535,0.105465,0.021093,0.002426,-0.053724,0.128272,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.830048,2.000000,1.874982,1.888669,0.111331,0.022266,0.002660,-0.112332,0.128298,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.840461,2.000000,1.871975,1.883661,0.116339,0.023268,0.002861,-0.004884,0.128328,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.850442,2.000000,1.871975,1.880155,0.119845,0.023969,0.003001,-0.063492,0.128358,0.008965,0.517949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.860287,2.000000,1.842138,1.868750,0.131250,0.026250,0.003457,-0.004884,0.128392,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.870577,2.000000,1.913808,1.882268,0.117732,0.023546,0.002916,0.043956,0.128422,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.880603,2.000000,1.913808,1.891730,0.108270,0.021654,0.002538,-0.122100,0.128447,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.891394,2.000000,1.896674,1.893213,0.106787,0.021357,0.002479,0.083028,0.128474,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.900235,2.000000,1.896674,1.894252,0.105748,0.021150,0.002437,0.043956,0.128495,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.910000,2.000000,1.875874,1.888738,0.111262,0.022252,0.002658,-0.092796,0.128521,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.920006,2.000000,1.864880,1.881581,0.118419,0.023684,0.002944,0.034188,0.128551,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.931733,2.000000,1.864880,1.876571,0.123429,0.024686,0.003144,0.024420,0.128588,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.940108,2.000000,1.869256,1.874376,0.125624,0.025125,0.003232,-0.024420,0.128615,0.008965,0.524786,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.950616,2.000000,1.954285,1.898349,0.101651,0.020330,0.002273,0.024420,0.128639,0.008965,0.531624,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.960331,2.000000,1.954285,1.915130,0.084870,0.016974,0.001602,-0.024420,0.128654,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.970218,2.000000,1.911225,1.913959,0.086041,0.017208,0.001649,0.063492,0.128670,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.980311,2.000000,1.911225,1.913139,0.086861,0.017372,0.001682,-0.034188,0.128687,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
105.991915,2.000000,1.899926,1.909175,0.090825,0.018165,0.001840,0.034188,0.128709,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.000481,2.000000,1.880081,1.900447,0.099553,0.019911,0.002189,-0.034188,0.128728,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.010003,2.000000,1.880081,1.894337,0.105663,0.021133,0.002434,-0.034188,0.128751,0.008965,0.480342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.020715,2.000000,1.921959,1.902624,0.097376,0.019475,0.002102,0.004884,0.128773,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.030293,2.000000,1.914225,1.906104,0.093896,0.018779,0.001963,-0.122100,0.128792,0.008965,0.528205,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.040757,2.000000,1.914225,1.908540,0.091460,0.018292,0.001865,0.004884,0.128812,0.008965,0.528205,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.050375,2.000000,1.889258,1.902755,0.097245,0.019449,0.002097,0.063492,0.128832,0.008965,0.535043,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.060030,2.000000,1.889258,1.898706,0.101294,0.020259,0.002259,0.043956,0.128854,0.008965,0.514530,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.070000,2.000000,1.859922,1.887071,0.112929,0.022586,0.002724,0.092796,0.128881,0.008965,0.490598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.080014,2.000000,1.841971,1.873541,0.126459,0.025292,0.003265,0.102564,0.128913,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.090205,2.000000,1.841971,1.864070,0.135930,0.027186,0.003568,-0.014652,0.128950,0.009346,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.100376,2.000000,1.934885,1.885315,0.114685,0.022937,0.002794,0.014652,0.128978,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.110099,2.000000,1.888651,1.886315,0.113685,0.022737,0.002754,-0.034188,0.129005,0.008965,0.535043,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.120039,2.000000,1.888651,1.887016,0.112984,0.022597,0.002726,0.053724,0.129032,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.130906,2.000000,1.873757,1.883038,0.116962,0.023392,0.002886,-0.004884,0.129063,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.140000,2.000000,1.859596,1.876006,0.123994,0.024799,0.003167,0.024420,0.129092,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.150194,2.000000,1.859596,1.871083,0.128917,0.025783,0.003364,0.004884,0.129126,0.008965,0.511111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.160268,2.000000,1.898677,1.879361,0.120639,0.024128,0.003033,-0.112332,0.129157,0.008965,0.521368,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.170214,2.000000,1.899809,1.885496,0.114504,0.022901,0.002787,0.043956,0.129185,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.180268,2.000000,1.899809,1.889790,0.110210,0.022042,0.002615,0.083028,0.129211,0.008965,0.483761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.191901,2.000000,1.869499,1.883702,0.116298,0.023260,0.002859,-0.043956,0.129244,0.008965,0.500855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.201851,2.000000,1.869499,1.879441,0.120559,0.024112,0.003029,0.043956,0.129274,0.008965,0.507692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.210891,2.000000,1.887186,1.881765,0.118235,0.023647,0.002936,0.004884,0.129301,0.008965,0.497436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.220877,2.000000,1.868962,1.877924,0.122076,0.024415,0.003090,0.073260,0.129332,0.008965,0.504274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.232444,2.000000,1.868962,1.875235,0.124765,0.024953,0.003198,-0.102564,0.129369,0.008965,0.494017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
106.240660,2.000000,1.948217,1.897130,0.102870,0.020574,0.002322,-0.043956,0.129388,0.008965,0.528205,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
