time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
46.700040,1.000000,-0.346009,-0.325016,1.325016,0.265003,0.026519,0.073260,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
46.710000,1.000000,-0.346009,-0.329214,1.329214,0.265843,0.026603,0.014652,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.721465,1.000000,-0.362697,-0.335911,1.335911,0.267182,0.026737,0.014652,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
46.730466,1.000000,-0.286872,-0.326103,1.326103,0.265221,0.026541,-0.112332,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
46.740689,1.000000,-0.286872,-0.318257,1.318257,0.263651,0.026384,0.004884,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
46.750121,1.000000,-0.305057,-0.315617,1.315617,0.263123,0.026331,0.063492,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.760238,1.000000,-0.305057,-0.313505,1.313505,0.262701,0.026289,0.014652,-0.000191,-0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
46.770238,1.000000,-0.362368,-0.323277,1.323277,0.264655,0.026485,-0.063492,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.780534,1.000000,-0.349604,-0.328543,1.328543,0.265709,0.026590,0.073260,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
46.790638,1.000000,-0.349604,-0.332755,1.332755,0.266551,0.026674,0.063492,-0.000191,-0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
46.802145,1.000000,-0.338428,-0.333890,1.333890,0.266778,0.026697,-0.014652,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
46.813089,1.000000,-0.283740,-0.323860,1.323860,0.264772,0.026496,-0.004884,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
46.820646,1.000000,-0.283740,-0.315836,1.315836,0.263167,0.026336,-0.043956,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.831119,1.000000,-0.332702,-0.319209,1.319209,0.263842,0.026403,0.034188,-0.000191,-0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
46.840168,1.000000,-0.325726,-0.320512,1.320512,0.264102,0.026429,-0.034188,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.850185,1.000000,-0.325726,-0.321555,1.321555,0.264311,0.026450,-0.034188,-0.000191,0.025641,10.000000,1.000000,0.500000,0.2000,2.0000
46.860251,1.000000,-0.351689,-0.327582,1.327582,0.265516,0.026571,0.024420,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.871003,1.000000,-0.280214,-0.318108,1.318108,0.263622,0.026381,-0.024420,-0.000191,-0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.880562,1.000000,-0.280214,-0.310530,1.310530,0.262106,0.026230,0.092796,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.891218,1.000000,-0.299731,-0.308370,1.308370,0.261674,0.026186,0.063492,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.901015,1.000000,-0.326467,-0.311989,1.311989,0.262398,0.026259,-0.053724,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
46.910449,1.000000,-0.326467,-0.314885,1.314885,0.262977,0.026317,-0.053724,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
46.920405,1.000000,-0.346797,-0.321267,1.321267,0.264253,0.026444,0.043956,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
46.930402,1.000000,-0.346797,-0.326373,1.326373,0.265275,0.026547,0.004884,-0.000191,0.025641,10.000000,1.000000,0.500000,0.2000,2.0000
46.940357,1.000000,-0.344349,-0.329968,1.329968,0.265994,0.026618,0.122100,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
46.950001,1.000000,-0.285385,-0.321052,1.321052,0.264210,0.026440,-0.112332,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.960872,1.000000,-0.285385,-0.313918,1.313918,0.262784,0.026297,-0.083028,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.970470,1.000000,-0.323401,-0.315815,1.315815,0.263163,0.026335,0.014652,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.980097,1.000000,-0.344802,-0.321612,1.321612,0.264322,0.026451,0.014652,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
46.990299,1.000000,-0.344802,-0.326250,1.326250,0.265250,0.026544,-0.004884,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.001260,1.000000,-0.355477,-0.332095,1.332095,0.266419,0.026661,-0.004884,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.010757,1.000000,-0.298007,-0.325278,1.325278,0.265056,0.026525,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.020326,1.000000,-0.298007,-0.319824,1.319824,0.263965,0.026416,0.004884,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.031083,1.000000,-0.307696,-0.317398,1.317398,0.263480,0.026367,-0.063492,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.040000,1.000000,-0.333064,-0.320531,1.320531,0.264106,0.026430,0.092796,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.050302,1.000000,-0.333064,-0.323038,1.323038,0.264608,0.026480,0.043956,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.060000,1.000000,-0.338124,-0.326055,1.326055,0.265211,0.026540,-0.004884,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.070011,1.000000,-0.366107,-0.334065,1.334065,0.266813,0.026700,-0.073260,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.080741,1.000000,-0.366107,-0.340474,1.340474,0.268095,0.026829,0.014652,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.091394,1.000000,-0.270649,-0.326509,1.326509,0.265302,0.026549,-0.024420,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.101234,1.000000,-0.327073,-0.326622,1.326622,0.265324,0.026552,-0.102564,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.110135,1.000000,-0.327073,-0.326712,1.326712,0.265342,0.026553,-0.083028,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.121261,1.000000,-0.342429,-0.329855,1.329855,0.265971,0.026616,-0.092796,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.131551,1.000000,-0.342429,-0.332370,1.332370,0.266474,0.026666,0.004884,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.142236,1.000000,-0.353974,-0.336691,1.336691,0.267338,0.026753,-0.053724,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.150801,1.000000,-0.301219,-0.329596,1.329596,0.265919,0.026611,0.014652,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.161439,1.000000,-0.301219,-0.323921,1.323921,0.264784,0.026497,0.034188,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.170767,1.000000,-0.302692,-0.319675,1.319675,0.263935,0.026413,-0.112332,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.181523,1.000000,-0.335445,-0.322829,1.322829,0.264566,0.026476,0.004884,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.190046,1.000000,-0.335445,-0.325352,1.325352,0.265070,0.026526,-0.024420,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.200000,1.000000,-0.331813,-0.326644,1.326644,0.265329,0.026552,0.053724,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.210000,1.000000,-0.353462,-0.332008,1.332008,0.266402,0.026659,0.024420,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
47.220000,1.000000,-0.353462,-0.336299,1.336299,0.267260,0.026745,-0.034188,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.230618,1.000000,-0.274715,-0.323982,1.323982,0.264796,0.026499,0.034188,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.240054,1.000000,-0.274715,-0.314128,1.314128,0.262826,0.026302,-0.043956,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.250045,1.000000,-0.311860,-0.313675,1.313675,0.262735,0.026293,0.063492,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.260163,1.000000,-0.341378,-0.319215,1.319215,0.263843,0.026403,-0.034188,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.270479,1.000000,-0.341378,-0.323648,1.323648,0.264730,0.026492,0.024420,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.280264,1.000000,-0.348839,-0.328686,1.328686,0.265737,0.026593,-0.073260,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.290275,1.000000,-0.314889,-0.325927,1.325927,0.265185,0.026538,0.024420,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.302046,1.000000,-0.314889,-0.323719,1.323719,0.264744,0.026493,0.073260,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.310318,1.000000,-0.283672,-0.315710,1.315710,0.263142,0.026333,-0.083028,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.321526,1.000000,-0.327725,-0.318113,1.318113,0.263623,0.026381,-0.004884,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.331579,1.000000,-0.327725,-0.320035,1.320035,0.264007,0.026420,-0.053724,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.340071,1.000000,-0.336743,-0.323377,1.323377,0.264675,0.026487,0.053724,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.350254,1.000000,-0.336743,-0.326050,1.326050,0.265210,0.026540,-0.034188,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.360272,1.000000,-0.356765,-0.332193,1.332193,0.266439,0.026663,-0.024420,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.370071,1.000000,-0.280941,-0.321943,1.321943,0.264389,0.026458,-0.004884,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.380343,1.000000,-0.280941,-0.313742,1.313742,0.262748,0.026294,-0.034188,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.390146,1.000000,-0.280941,-0.307182,1.307182,0.261436,0.026163,-0.024420,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.400160,1.000000,-0.311588,-0.308063,1.308063,0.261613,0.026180,0.024420,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.412131,1.000000,-0.322969,-0.311044,1.311044,0.262209,0.026240,-0.034188,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.423120,1.000000,-0.322969,-0.313429,1.313429,0.262686,0.026288,-0.034188,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.431327,1.000000,-0.345042,-0.319752,1.319752,0.263950,0.026414,0.053724,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.442265,1.000000,-0.345042,-0.324810,1.324810,0.264962,0.026515,-0.004884,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.450115,1.000000,-0.351661,-0.330180,1.330180,0.266036,0.026623,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.460505,1.000000,-0.272850,-0.318714,1.318714,0.263743,0.026393,-0.122100,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.470048,1.000000,-0.272850,-0.309541,1.309541,0.261908,0.026210,0.043956,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.480042,1.000000,-0.319071,-0.311447,1.311447,0.262289,0.026248,-0.024420,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.490061,1.000000,-0.328033,-0.314764,1.314764,0.262953,0.026314,0.024420,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.500267,1.000000,-0.328033,-0.317418,1.317418,0.263484,0.026367,0.131868,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.510004,1.000000,-0.349224,-0.323779,1.323779,0.264756,0.026495,-0.161172,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.520616,1.000000,-0.292066,-0.317437,1.317437,0.263487,0.026368,0.014652,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.530461,1.000000,-0.292066,-0.312363,1.312363,0.262473,0.026266,-0.024420,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.540179,1.000000,-0.310806,-0.312051,1.312051,0.262410,0.026260,0.004884,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.550625,1.000000,-0.340665,-0.317774,1.317774,0.263555,0.026375,-0.014652,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
47.560017,1.000000,-0.340665,-0.322352,1.322352,0.264470,0.026466,0.004884,-0.000191,0.029060,10.000000,1.000000,0.500000,0.2000,2.0000
47.570050,1.000000,-0.340109,-0.325904,1.325904,0.265181,0.026537,0.004884,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.580071,1.000000,-0.340109,-0.328745,1.328745,0.265749,0.026594,-0.043956,-0.000191,-0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.592044,1.000000,-0.353641,-0.333724,1.333724,0.266745,0.026694,-0.083028,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.600020,1.000000,-0.273397,-0.321659,1.321659,0.264332,0.026452,-0.112332,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.610547,1.000000,-0.273397,-0.312006,1.312006,0.262401,0.026259,-0.014652,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.620715,1.000000,-0.305513,-0.310707,1.310707,0.262141,0.026233,-0.034188,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.630603,1.000000,-0.330615,-0.314689,1.314689,0.262938,0.026313,0.014652,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.640332,1.000000,-0.330615,-0.317874,1.317874,0.263575,0.026377,-0.004884,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.650195,1.000000,-0.345897,-0.323479,1.323479,0.264696,0.026489,-0.014652,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.660289,1.000000,-0.303545,-0.319492,1.319492,0.263898,0.026409,-0.053724,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.670335,1.000000,-0.303545,-0.316303,1.316303,0.263261,0.026345,-0.043956,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.681063,1.000000,-0.319409,-0.316924,1.316924,0.263385,0.026358,0.014652,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.690002,1.000000,-0.337624,-0.321064,1.321064,0.264213,0.026440,0.102564,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.700043,1.000000,-0.337624,-0.324376,1.324376,0.264875,0.026507,0.043956,-0.000191,-0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.710373,1.000000,-0.346632,-0.328827,1.328827,0.265765,0.026596,0.073260,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.721336,1.000000,-0.362928,-0.335647,1.335647,0.267129,0.026732,-0.014652,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.730159,1.000000,-0.362928,-0.341103,1.341103,0.268221,0.026841,0.014652,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.740010,1.000000,-0.287439,-0.330371,1.330371,0.266074,0.026626,0.092796,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.750000,1.000000,-0.287439,-0.321784,1.321784,0.264357,0.026455,-0.004884,-0.000191,0.025641,10.000000,1.000000,0.500000,0.2000,2.0000
47.760024,1.000000,-0.319634,-0.321354,1.321354,0.264271,0.026446,0.004884,-0.000191,0.025641,10.000000,1.000000,0.500000,0.2000,2.0000
47.771034,1.000000,-0.342072,-0.325498,1.325498,0.265100,0.026529,0.014652,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.780475,1.000000,-0.342072,-0.328812,1.328812,0.265762,0.026595,-0.053724,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.791107,1.000000,-0.354688,-0.333987,1.333987,0.266797,0.026699,0.083028,-0.000191,-0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.801144,1.000000,-0.316757,-0.330541,1.330541,0.266108,0.026630,0.014652,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.810026,1.000000,-0.316757,-0.327785,1.327785,0.265557,0.026575,-0.063492,-0.000191,0.029060,10.000000,1.000000,0.500000,0.2000,2.0000
47.821002,1.000000,-0.293201,-0.320868,1.320868,0.264174,0.026436,-0.004884,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
47.830396,1.000000,-0.333328,-0.323360,1.323360,0.264672,0.026486,-0.024420,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.840324,1.000000,-0.333328,-0.325353,1.325353,0.265071,0.026526,0.004884,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
47.850316,1.000000,-0.343464,-0.328976,1.328976,0.265795,0.026599,-0.004884,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.860363,1.000000,-0.343464,-0.331873,1.331873,0.266375,0.026657,0.034188,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
47.870641,1.000000,-0.358304,-0.337159,1.337159,0.267432,0.026762,-0.043956,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
47.880000,1.000000,-0.285304,-0.326788,1.326788,0.265358,0.026555,0.004884,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.891060,1.000000,-0.285304,-0.318492,1.318492,0.263698,0.026389,0.014652,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.901272,1.000000,-0.311615,-0.317116,1.317116,0.263423,0.026361,0.073260,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.910524,1.000000,-0.343619,-0.322417,1.322417,0.264483,0.026467,0.034188,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.920000,1.000000,-0.343619,-0.326657,1.326657,0.265331,0.026552,0.063492,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
47.930523,1.000000,-0.340699,-0.329466,1.329466,0.265893,0.026608,0.014652,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.940000,1.000000,-0.332951,-0.330163,1.330163,0.266033,0.026622,-0.053724,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.950000,1.000000,-0.332951,-0.330720,1.330720,0.266144,0.026633,-0.073260,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.960000,1.000000,-0.291717,-0.322920,1.322920,0.264584,0.026477,-0.034188,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.970369,1.000000,-0.291717,-0.316679,1.316679,0.263336,0.026353,-0.014652,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
47.980501,1.000000,-0.332497,-0.319843,1.319843,0.263969,0.026416,0.043956,-0.000191,-0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
47.990026,1.000000,-0.340364,-0.323947,1.323947,0.264789,0.026498,-0.024420,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
48.002912,1.000000,-0.340364,-0.327231,1.327231,0.265446,0.026564,-0.034188,-0.000191,0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
48.010543,1.000000,-0.358531,-0.333491,1.333491,0.266698,0.026689,-0.043956,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
48.020467,1.000000,-0.307624,-0.328317,1.328317,0.265663,0.026585,-0.014652,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
48.030100,1.000000,-0.307624,-0.324179,1.324179,0.264836,0.026503,-0.024420,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.040159,1.000000,-0.312026,-0.321748,1.321748,0.264350,0.026454,-0.043956,-0.000191,0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
48.050133,1.000000,-0.327173,-0.322833,1.322833,0.264567,0.026476,-0.073260,-0.000191,-0.005128,10.000000,1.000000,0.500000,0.2000,2.0000
48.060416,1.000000,-0.327173,-0.323701,1.323701,0.264740,0.026493,-0.004884,-0.000191,0.022222,10.000000,1.000000,0.500000,0.2000,2.0000
48.070464,1.000000,-0.334078,-0.325776,1.325776,0.265155,0.026535,-0.014652,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
48.080485,1.000000,-0.361352,-0.332891,1.332891,0.266578,0.026677,0.092796,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.094097,1.000000,-0.361352,-0.338583,1.338583,0.267717,0.026791,0.043956,-0.000191,-0.018803,10.000000,1.000000,0.500000,0.2000,2.0000
48.101268,1.000000,-0.269546,-0.324776,1.324776,0.264955,0.026515,-0.063492,-0.000191,-0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.110851,1.000000,-0.269546,-0.313730,1.313730,0.262746,0.026294,0.043956,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
48.120000,1.000000,-0.322431,-0.315470,1.315470,0.263094,0.026328,-0.063492,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
48.130000,1.000000,-0.331126,-0.318601,1.318601,0.263720,0.026391,0.043956,-0.000191,-0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
48.140000,1.000000,-0.331126,-0.321106,1.321106,0.264221,0.026441,-0.004884,-0.000191,-0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
48.150312,1.000000,-0.347585,-0.326402,1.326402,0.265280,0.026547,0.004884,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
48.160775,1.000000,-0.282722,-0.317666,1.317666,0.263533,0.026372,0.092796,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.170157,1.000000,-0.282722,-0.310677,1.310677,0.262135,0.026233,0.063492,-0.000191,0.008547,10.000000,1.000000,0.500000,0.2000,2.0000
48.183318,1.000000,-0.295936,-0.307729,1.307729,0.261546,0.026174,-0.024420,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.190000,1.000000,-0.324597,-0.311103,1.311103,0.262221,0.026241,-0.063492,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.200117,1.000000,-0.324597,-0.313801,1.313801,0.262760,0.026295,0.004884,-0.000191,0.011966,10.000000,1.000000,0.500000,0.2000,2.0000
48.210000,1.000000,-0.335141,-0.318069,1.318069,0.263614,0.026380,-0.063492,-0.000191,0.001709,10.000000,1.000000,0.500000,0.2000,2.0000
48.220082,1.000000,-0.335141,-0.321484,1.321484,0.264297,0.026449,-0.034188,-0.000191,0.015385,10.000000,1.000000,0.500000,0.2000,2.0000
48.230037,1.000000,-0.353140,-0.327815,1.327815,0.265563,0.026575,0.024420,-0.000191,0.025641,10.000000,1.000000,0.500000,0.2000,2.0000
