time_s,f_raw_N,f_filt_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
15.850000,-0.265853,-0.397709,-0.079542,-0.015794,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
15.860616,-0.265853,-0.358152,-0.071630,-0.014212,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
15.870089,-0.276489,-0.333653,-0.066731,-0.013232,0.014652,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
15.880504,-0.276489,-0.316504,-0.063301,-0.012546,-0.014652,-0.000572,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
15.891692,-0.356737,-0.328574,-0.065715,-0.013029,-0.122100,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
15.900846,-0.652450,-0.425737,-0.085147,-0.016915,-0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
15.910002,-0.652450,-0.493751,-0.098750,-0.019636,0.043956,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
15.920089,-0.323128,-0.442564,-0.088513,-0.017588,-0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
15.930349,-0.296764,-0.398824,-0.079765,-0.015839,-0.034188,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
15.941240,-0.296764,-0.368206,-0.073641,-0.014614,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
15.953102,-0.337415,-0.358969,-0.071794,-0.014244,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
15.961092,-0.655912,-0.448052,-0.089610,-0.017808,-0.063492,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
15.971513,-0.655912,-0.510410,-0.102082,-0.020302,-0.092796,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
15.980334,-0.338624,-0.458874,-0.091775,-0.018241,-0.092796,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
15.990565,-0.283560,-0.406280,-0.081256,-0.016137,0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.000002,-0.283560,-0.369464,-0.073893,-0.014664,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.010193,-0.306415,-0.350549,-0.070110,-0.013908,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.020187,-0.306415,-0.337309,-0.067462,-0.013378,0.092796,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.030583,-0.263102,-0.315047,-0.063009,-0.012564,-0.053724,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.042045,-0.679663,-0.424432,-0.084886,-0.016863,-0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.050290,-0.679663,-0.501001,-0.100200,-0.019926,-0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.063163,-0.272499,-0.432450,-0.086490,-0.017184,-0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.070330,-0.222994,-0.369613,-0.073923,-0.014670,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.080389,-0.222994,-0.325628,-0.065126,-0.012911,0.092796,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.090073,-0.255797,-0.304679,-0.060936,-0.012149,-0.043956,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.100151,-0.627003,-0.401376,-0.080275,-0.015941,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.110200,-0.627003,-0.469064,-0.093813,-0.018648,0.004884,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.120316,-0.395636,-0.447036,-0.089407,-0.017767,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
16.132584,-0.277989,-0.396322,-0.079264,-0.015738,-0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.140517,-0.277989,-0.360822,-0.072164,-0.014318,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.153813,-0.299005,-0.342277,-0.068455,-0.013577,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.161041,-0.299005,-0.329295,-0.065859,-0.013057,-0.014652,-0.000572,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.170350,-0.278219,-0.313973,-0.062795,-0.012444,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.180000,-0.693879,-0.427944,-0.085589,-0.017003,-0.092796,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.190000,-0.693879,-0.507725,-0.101545,-0.020195,0.092796,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
16.200000,-0.373935,-0.467588,-0.093518,-0.018665,0.083028,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.211275,-0.295264,-0.415891,-0.083178,-0.016521,-0.014652,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
16.220420,-0.295264,-0.379703,-0.075941,-0.015074,0.073260,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.230869,-0.294318,-0.354087,-0.070817,-0.014049,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.241477,-0.451805,-0.383403,-0.076681,-0.015222,-0.053724,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.250300,-0.451805,-0.403923,-0.080785,-0.016042,0.004884,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.3000,2.0000
16.260000,-0.558019,-0.450152,-0.090030,-0.017892,-0.024420,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.270694,-0.251575,-0.390579,-0.078116,-0.015509,-0.073260,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.280035,-0.251575,-0.348878,-0.069776,-0.013841,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.290117,-0.256099,-0.321044,-0.064209,-0.012727,0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
16.302013,-0.256099,-0.301561,-0.060312,-0.011948,-0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.310359,-0.290368,-0.298203,-0.059641,-0.011814,-0.004884,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.320000,-0.686994,-0.414840,-0.082968,-0.016479,-0.034188,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.330196,-0.686994,-0.496486,-0.099297,-0.019745,0.083028,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.340513,-0.346836,-0.451591,-0.090318,-0.018026,-0.034188,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.350196,-0.290002,-0.403114,-0.080623,-0.016010,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.360223,-0.290002,-0.369181,-0.073836,-0.014653,-0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.370276,-0.295734,-0.347147,-0.069429,-0.013771,-0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.380000,-0.386527,-0.358961,-0.071792,-0.014244,0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.390000,-0.386527,-0.367231,-0.073446,-0.014575,0.151404,-0.000572,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.400506,-0.611432,-0.440491,-0.088098,-0.017581,-0.024420,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.412627,-0.263096,-0.387273,-0.077455,-0.015376,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.420360,-0.263096,-0.350020,-0.070004,-0.013886,-0.112332,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.430606,-0.229672,-0.313915,-0.062783,-0.012442,-0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.441029,-0.304464,-0.311080,-0.062216,-0.012329,-0.073260,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.450409,-0.304464,-0.309095,-0.061819,-0.012249,-0.073260,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.460000,-0.687946,-0.422750,-0.084550,-0.016796,0.004884,-0.000572,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.470000,-0.687946,-0.502309,-0.100462,-0.019978,-0.053724,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.480048,-0.334349,-0.451921,-0.090384,-0.017962,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.493007,-0.239487,-0.388191,-0.077638,-0.015413,0.004884,-0.000572,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.500332,-0.239487,-0.343579,-0.068716,-0.013629,-0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.510771,-0.269726,-0.321423,-0.064285,-0.012742,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.521559,-0.269726,-0.305914,-0.061183,-0.012122,-0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.530000,-0.309626,-0.307028,-0.061406,-0.012167,-0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.540260,-0.668647,-0.415513,-0.083103,-0.016506,-0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.550000,-0.668647,-0.491453,-0.098291,-0.019544,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.560000,-0.342827,-0.446866,-0.089373,-0.017760,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.570195,-0.299125,-0.402543,-0.080509,-0.015987,0.043956,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.3000,2.0000
16.580674,-0.299125,-0.371518,-0.074304,-0.014746,-0.083028,-0.000572,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.591005,-0.309792,-0.353000,-0.070600,-0.014006,-0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.600332,-0.682838,-0.451952,-0.090390,-0.017964,-0.034188,-0.000572,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.610819,-0.682838,-0.521218,-0.104244,-0.020734,-0.112332,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.620306,-0.400220,-0.484918,-0.096984,-0.019282,0.161172,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
16.630000,-0.317964,-0.434832,-0.086966,-0.017355,0.004884,-0.000191,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
16.640000,-0.317964,-0.399772,-0.079954,-0.015876,0.034188,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
16.650219,-0.288319,-0.366336,-0.073267,-0.014539,-0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
16.660317,-0.311904,-0.350006,-0.070001,-0.013886,0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.670837,-0.311904,-0.338576,-0.067715,-0.013429,-0.112332,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.682472,-0.680489,-0.441150,-0.088230,-0.017532,-0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.690593,-0.347193,-0.412963,-0.082593,-0.016404,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.700872,-0.347193,-0.393232,-0.078646,-0.015615,-0.102564,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.710388,-0.244010,-0.348465,-0.069693,-0.013824,-0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.720772,-0.277879,-0.327289,-0.065458,-0.012977,0.083028,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.730000,-0.277879,-0.312466,-0.062493,-0.012384,0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.740000,-0.567778,-0.389060,-0.077812,-0.015448,-0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.750512,-0.418584,-0.397917,-0.079583,-0.015802,-0.151404,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.760628,-0.418584,-0.404117,-0.080823,-0.016050,0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.772311,-0.280850,-0.367137,-0.073427,-0.014571,0.073260,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.780301,-0.280850,-0.341251,-0.068250,-0.013612,-0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
16.790584,-0.280850,-0.323131,-0.064626,-0.012811,0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.800562,-0.305378,-0.317805,-0.063561,-0.012598,0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.810890,-0.305378,-0.314077,-0.062815,-0.012449,0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.820239,-0.345953,-0.323640,-0.064728,-0.012831,0.053724,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.830198,-0.681147,-0.430892,-0.086178,-0.017121,-0.024420,-0.000572,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.840170,-0.681147,-0.505968,-0.101194,-0.020124,0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.851056,-0.356362,-0.461086,-0.092217,-0.018329,-0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.863408,-0.275583,-0.405436,-0.081087,-0.016103,-0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.870564,-0.275583,-0.366480,-0.073296,-0.014545,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.881230,-0.327327,-0.354734,-0.070947,-0.014075,-0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.890343,-0.327327,-0.346512,-0.069302,-0.013746,-0.073260,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.900307,-0.441973,-0.375150,-0.075030,-0.014892,-0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
16.910000,-0.577729,-0.435924,-0.087185,-0.017323,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
16.920000,-0.577729,-0.478466,-0.095693,-0.019024,-0.083028,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.930000,-0.284956,-0.420413,-0.084083,-0.016702,0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
16.940343,-0.288988,-0.380985,-0.076197,-0.015125,-0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.950740,-0.288988,-0.353386,-0.070677,-0.014021,0.053724,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.961058,-0.313017,-0.341275,-0.068255,-0.013537,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
16.971785,-0.313017,-0.332798,-0.066560,-0.013197,0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
16.980150,-0.699276,-0.442741,-0.088548,-0.017595,-0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
16.990198,-0.328204,-0.408380,-0.081676,-0.016221,0.004884,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.000300,-0.309918,-0.378841,-0.075768,-0.015039,0.063492,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.010157,-0.309918,-0.358164,-0.071633,-0.014212,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.020010,-0.319960,-0.346703,-0.069341,-0.013754,-0.083028,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.030665,-0.410255,-0.365769,-0.073154,-0.014516,-0.043956,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
17.041969,-0.410255,-0.379115,-0.075823,-0.015050,0.083028,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.3000,2.0000
17.051906,-0.636203,-0.456241,-0.091248,-0.018211,-0.004884,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.062434,-0.636203,-0.510230,-0.102046,-0.020295,0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.070709,-0.294029,-0.445369,-0.089074,-0.017700,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.080466,-0.272001,-0.393359,-0.078672,-0.015620,-0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
17.090000,-0.272001,-0.356951,-0.071390,-0.014164,-0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.100235,-0.296363,-0.338775,-0.067755,-0.013437,-0.004884,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.110000,-0.690893,-0.444410,-0.088882,-0.017662,-0.073260,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.122973,-0.347343,-0.415290,-0.083058,-0.016497,-0.092796,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.130372,-0.347343,-0.394906,-0.078981,-0.015682,-0.092796,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.141633,-0.225719,-0.344150,-0.068830,-0.013652,-0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.151580,-0.225719,-0.308621,-0.061724,-0.012230,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.160118,-0.279046,-0.299748,-0.059950,-0.011875,-0.053724,-0.000572,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.170395,-0.314841,-0.304276,-0.060855,-0.012057,-0.073260,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.180239,-0.314841,-0.307446,-0.061489,-0.012183,-0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.190000,-0.690890,-0.422479,-0.084496,-0.016785,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
17.200036,-0.690890,-0.503002,-0.100600,-0.020006,-0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.210528,-0.309871,-0.445063,-0.089013,-0.017688,0.083028,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.222722,-0.309510,-0.404397,-0.080879,-0.016061,-0.102564,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.3000,2.0000
17.230342,-0.309510,-0.375931,-0.075186,-0.014923,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.240457,-0.318559,-0.358719,-0.071744,-0.014234,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.250133,-0.639520,-0.442960,-0.088592,-0.017604,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
17.260826,-0.639520,-0.501928,-0.100386,-0.019963,0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.270196,-0.398670,-0.470950,-0.094190,-0.018724,0.014652,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.280123,-0.261654,-0.408161,-0.081632,-0.016212,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
17.291864,-0.261654,-0.364209,-0.072842,-0.014454,0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
17.300564,-0.280478,-0.339090,-0.067818,-0.013449,0.043956,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.3000,2.0000
17.312050,-0.306827,-0.329411,-0.065882,-0.013062,-0.004884,-0.000572,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
17.320137,-0.306827,-0.322636,-0.064527,-0.012791,-0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.330750,-0.674974,-0.428337,-0.085667,-0.017019,0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.340478,-0.342994,-0.402734,-0.080547,-0.015995,0.063492,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.350539,-0.342994,-0.384812,-0.076962,-0.015278,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.360086,-0.248802,-0.344009,-0.068802,-0.013646,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.370111,-0.248802,-0.315447,-0.063089,-0.012503,-0.043956,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
17.382320,-0.292357,-0.308520,-0.061704,-0.012226,0.083028,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.391655,-0.558254,-0.383440,-0.076688,-0.015223,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.401098,-0.558254,-0.435884,-0.087177,-0.017321,-0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.411465,-0.483334,-0.450119,-0.090024,-0.017890,-0.043956,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.420189,-0.302191,-0.405741,-0.081148,-0.016115,-0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
17.430000,-0.302191,-0.374676,-0.074935,-0.014873,0.053724,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
17.440370,-0.333027,-0.362181,-0.072436,-0.014373,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
17.450052,-0.338436,-0.355058,-0.071012,-0.014088,0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.460009,-0.338436,-0.350071,-0.070014,-0.013888,-0.151404,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.474092,-0.682590,-0.449827,-0.089965,-0.017879,-0.141636,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.480182,-0.682590,-0.519656,-0.103931,-0.020672,0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.491278,-0.377190,-0.476916,-0.095383,-0.018962,0.083028,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.500212,-0.303854,-0.424997,-0.084999,-0.016885,-0.073260,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.511934,-0.287533,-0.383758,-0.076752,-0.015236,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.521348,-0.287533,-0.354890,-0.070978,-0.014081,-0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
17.530123,-0.399990,-0.368420,-0.073684,-0.014622,0.122100,-0.000572,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
17.540000,-0.399990,-0.377891,-0.075578,-0.015077,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.550000,-0.605824,-0.446271,-0.089254,-0.017736,-0.151404,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
17.560010,-0.309394,-0.405208,-0.081042,-0.016094,0.024420,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
17.570314,-0.309394,-0.376464,-0.075293,-0.014944,0.102564,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.580832,-0.314491,-0.357872,-0.071574,-0.014200,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.590212,-0.347801,-0.354851,-0.070970,-0.014080,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
17.600503,-0.347801,-0.352736,-0.070547,-0.013995,-0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.610259,-0.705465,-0.458555,-0.091711,-0.018228,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
17.620284,-0.372720,-0.432804,-0.086561,-0.017198,-0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
17.630327,-0.372720,-0.414779,-0.082956,-0.016477,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
17.640395,-0.316987,-0.385442,-0.077088,-0.015303,0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
